bucket,n,PICP,width,site,method,variant,horizon_min
2024-06,3011,0.8940551311856526,192.95455557402568,yulara,icp,static,5
2024-07,3172,0.8956494325346784,195.47694230963626,yulara,icp,static,5
2024-08,2490,0.9485943775100402,193.77535646793172,yulara,icp,static,5
2024-09,3619,0.8720641061066593,192.38904540821792,yulara,icp,static,5
2024-10,3883,0.8704609837754314,193.8260049790446,yulara,icp,static,5
2024-11,3442,0.831493317838466,192.2646392118494,yulara,icp,static,5
2024-12,3888,0.8868312757201646,193.30602373926988,yulara,icp,static,5
2024-01,3849,0.8859444011431541,341.43784929206953,yulara,icp_norm,static,5
2024-02,3253,0.9194589609591146,335.06647007426625,yulara,icp_norm,static,5
2024-03,3802,0.8947922146238821,303.217459453229,yulara,icp_norm,static,5
2024-04,3320,0.8957831325301204,269.7361999839437,yulara,icp_norm,static,5
2024-05,3176,0.8441435768261965,235.44405019122073,yulara,icp_norm,static,5
2024-06,3011,0.8326137495848556,212.0431949437613,yulara,icp_norm,static,5
2024-07,3172,0.8162042875157629,224.95745624883492,yulara,icp_norm,static,5
2024-08,2490,0.8955823293172691,250.61153825919274,yulara,icp_norm,static,5
2024-09,3619,0.90715667311412,291.9371703623825,yulara,icp_norm,static,5
2024-10,3883,0.9237702807107906,323.9619541429733,yulara,icp_norm,static,5
2024-11,3442,0.905287623474724,334.8095897958665,yulara,icp_norm,static,5
2024-12,3888,0.9444444444444444,340.0564476551748,yulara,icp_norm,static,5
2024-01,3849,0.8633411275656014,250.55571032970698,yulara,mondrian,static,5
2024-02,3253,0.9228404549646481,177.8349170063337,yulara,mondrian,static,5
2024-03,3802,0.8771699105733824,215.22787736185234,yulara,mondrian,static,5
2024-04,3320,0.9018072289156627,143.663640503833,yulara,mondrian,static,5
2024-05,3176,0.860831234256927,141.90132718145074,yulara,mondrian,static,5
2024-06,3011,0.8548654931916306,155.24472724275483,yulara,mondrian,static,5
2024-07,3172,0.8430012610340479,145.56059854478622,yulara,mondrian,static,5
2024-08,2490,0.9192771084337349,114.7716582432675,yulara,mondrian,static,5
2024-09,3619,0.9021829234595192,182.25062919131767,yulara,mondrian,static,5
2024-10,3883,0.9072881792428534,195.25524991748,yulara,mondrian,static,5
2024-11,3442,0.8803021499128414,254.52317247565918,yulara,mondrian,static,5
2024-12,3888,0.918724279835391,224.58395139103214,yulara,mondrian,static,5
2024-01,3849,0.93141075604053,270.1978026175378,yulara,cqr,static,5
2024-02,3253,0.9382108822625269,162.7698364013679,yulara,cqr,static,5
